NameID,XFMR_KVA_RATING,PRIMARY_VOLTAGE,CLASSIFICATION,PCB,PHASE,NO_CUSTOMERS,INSTALLATION_DATE,YEAR,MONTH,YEAR_RANGE,LOWER_VOLTAGE,UPPER_VOLTAGE
TX1023,100.0,2.4kV,Submersible,NO,W,51,2016-11-28 15:34:00,2016,11,2016 - 2019,2.4,
TX1511,50.0,2.4kV,Submersible,NO,W,56,2016-12-06 02:28:00,2016,12,2016 - 2019,2.4,
TX2209,100.0,2.4kV,Submersible,NO,B,55,2016-12-13 16:31:00,2016,12,2016 - 2019,2.4,
TX1551,150.0,27.6/16kV,Pad,NO,RWB,21,2021-02-01 01:45:00,2021,2,2020 - 2023,27.6,16.0
TX1450,150.0,27.6/16kV,Pad,NO,RWB,59,2017-02-15 05:53:00,2017,2,2016 - 2019,27.6,16.0
TX1691,50.0,16kV,Pole,NO,R,550,2017-10-27 08:57:00,2017,10,2016 - 2019,16.0,
TX2028,150.0,27.6/16kV,Pad,NO,RWB,36,2017-06-22 05:22:00,2017,6,2016 - 2019,27.6,16.0
TX1328,250.0,16kV,Submersible,NO,W,50,2015-11-16 07:21:00,2015,11,2012 - 2015,16.0,
TX1445,100.0,16kV,Submersible,NO,W,25,2017-03-02 03:41:00,2017,3,2016 - 2019,16.0,
TX1415,100.0,16kV,Submersible,NO,W,37,2016-10-21 02:29:00,2016,10,2016 - 2019,16.0,
TX2212,100.0,16kV,Submersible,YES,W,58,2017-05-26 06:59:00,2017,5,2016 - 2019,16.0,
TX1993,100.0,16kV,Pad,YES,W,15,2017-05-10 06:14:00,2017,5,2016 - 2019,16.0,
TX1259,100.0,16kV,Pad,YES,W,36,2017-05-10 06:23:00,2017,5,2016 - 2019,16.0,
TX1124,100.0,16kV,Submersible,NO,B,58,2017-04-07 08:40:00,2017,4,2016 - 2019,16.0,
TX1332,100.0,16kV,Submersible,NO,R,44,2017-03-22 10:07:00,2017,3,2016 - 2019,16.0,
TX2173,167.0,16kV,Pole,NO,B,24,2017-04-23 05:50:00,2017,4,2016 - 2019,16.0,
TX1911,2500.0,13.8/8kV,Subway,NO,RWB,23,2017-06-29 06:05:00,2017,6,2016 - 2019,13.8,8.0
TX1388,167.0,16kV,Submersible,NO,B,44,2017-03-28 08:13:00,2017,3,2016 - 2019,16.0,
TX1536,100.0,16kV,Pole,NO,B,24,2020-08-01 07:13:00,2020,8,2020 - 2023,16.0,
TX1097,150.0,27.6/16kV,Pad,NO,RWB,50,2017-11-21 06:57:00,2017,11,2016 - 2019,27.6,16.0
TX1527,500.0,13.8/8kV,Pad,NO,RWB,55,2017-06-23 07:15:00,2017,6,2016 - 2019,13.8,8.0
TX2117,300.0,27.6/16kV,Pad,NO,RWB,25,2020-06-22 06:43:00,2020,6,2020 - 2023,27.6,16.0
TX2116,167.0,16kV,Building Vault,NO,B,58,2017-03-23 10:18:00,2017,3,2016 - 2019,16.0,
TX2336,250.0,16kV,Building Vault,NO,W,41,2017-03-23 08:34:00,2017,3,2016 - 2019,16.0,
TX1807,100.0,16kV,Submersible,NO,R,36,2017-05-31 14:55:00,2017,5,2016 - 2019,16.0,
TX2063,250.0,16kV,Submersible,NO,B,60,2017-02-08 03:43:00,2017,2,2016 - 2019,16.0,
TX2423,167.0,16kV,Building Vault,NO,B,46,2018-07-15 06:28:00,2018,7,2016 - 2019,16.0,
TX1660,250.0,16kV,Submersible,NO,W,20,2017-05-01 18:46:00,2017,5,2016 - 2019,16.0,
TX1825,250.0,16kV,Submersible,NO,R,56,2017-05-01 18:46:00,2017,5,2016 - 2019,16.0,
TX2180,150.0,27.6/16kV,Pad,NO,RWB,55,2018-11-25 02:14:00,2018,11,2016 - 2019,27.6,16.0
TX1510,500.0,16kV,Submersible,NO,B,48,2017-03-13 01:10:00,2017,3,2016 - 2019,16.0,
TX2216,167.0,8kV,Pole,NO,B,57,2017-07-24 08:34:00,2017,7,2016 - 2019,8.0,
TX2124,50.0,16kV,Pole,NO,B,41,2017-12-03 04:02:00,2017,12,2016 - 2019,16.0,
TX1597,100.0,16kV,Submersible,NO,W,43,2017-06-29 09:26:00,2017,6,2016 - 2019,16.0,
TX1967,1000.0,27.6/16kV,Pad,NO,RWB,59,2018-08-01 09:39:00,2018,8,2016 - 2019,27.6,16.0
TX1295,500.0,27.6/16kV,Pad,NO,RWB,48,2017-09-13 04:30:00,2017,9,2016 - 2019,27.6,16.0
TX2072,50.0,16kV,Pole,NO,W,48,2017-09-19 02:20:00,2017,9,2016 - 2019,16.0,
TX2457,1500.0,27.6/16kV,Pad,NO,RWB,44,2018-07-23 03:19:00,2018,7,2016 - 2019,27.6,16.0
TX1126,50.0,8kV,Pole,NO,R,31,2018-11-19 05:55:00,2018,11,2016 - 2019,8.0,
TX1526,750.0,13.8/8kV,Pad,NO,RWB,53,2017-12-15 03:46:00,2017,12,2016 - 2019,13.8,8.0
TX2107,100.0,16kV,Pole,NO,R,51,2017-11-13 02:05:00,2017,11,2016 - 2019,16.0,
TX2299,100.0,16kV,Pad,NO,W,36,2018-12-18 04:52:00,2018,12,2016 - 2019,16.0,
TX2487,100.0,2.4kV,Pole,NO,B,55,2017-07-06 03:22:00,2017,7,2016 - 2019,2.4,
TX1866,100.0,16kV,Pad,NO,W,45,2018-12-18 04:58:00,2018,12,2016 - 2019,16.0,
TX1162,100.0,16kV,Pad,NO,W,40,2018-12-18 06:24:00,2018,12,2016 - 2019,16.0,
TX1724,100.0,16kV,Pole,NO,B,60,2018-12-18 03:50:00,2018,12,2016 - 2019,16.0,
TX1899,100.0,16kV,Pole,NO,W,32,2018-12-18 03:49:00,2018,12,2016 - 2019,16.0,
TX1515,100.0,16kV,Submersible,NO,W,27,2017-11-16 07:53:00,2017,11,2016 - 2019,16.0,
TX2217,250.0,16kV,Building Vault,NO,R,35,2018-05-15 09:11:00,2018,5,2016 - 2019,16.0,
TX1096,100.0,16kV,Submersible,NO,W,58,2018-02-14 02:49:00,2018,2,2016 - 2019,16.0,
TX1488,100.0,16kV,Submersible,NO,W,37,2018-03-15 09:39:00,2018,3,2016 - 2019,16.0,
TX2106,1500.0,27.6/16kV,Pad,NO,RWB,50,2018-01-18 10:22:00,2018,1,2016 - 2019,27.6,16.0
TX1299,300.0,27.6/16kV,Pad,NO,RWB,45,2018-10-14 06:27:00,2018,10,2016 - 2019,27.6,16.0
TX1593,100.0,16kV,Submersible,NO,R,42,2018-03-22 09:49:00,2018,3,2016 - 2019,16.0,
